inconsistenciesObjective,aestheticObjective
111.0,2644.458
111.0,2644.458
111.0,2644.458
111.0,2644.458
428.0,1614.791
111.0,1674.124
457.0,3844.458
111.0,3844.458
1000000.0,1692.244
1537.0,1692.644
111.0,2051.124
1000000.0,2051.124
1000000.0,1933.484
111.0,1933.484
111.0,3646.124
111.0,3646.124
111.0,2656.458
111.0,2656.458
380.0,807.823
818.0,363.0
279.0,1727.823
1000000.0,2354.864
806.0,422.667
715.0,944.69
279.0,1394.49
835.0,355.02
608.0,2402.49
715.0,1956.69
459.0,1494.525
459.0,1281.192
459.0,681.192
279.0,2134.49
895.0,1120.046
825.0,1211.357
984.0,2521.156
835.0,274.713
399.0,836.843
869.0,334.046
459.0,594.236
767.0,349.333
835.0,333.333
1634.0,1912.438
835.0,242.608
1000000.0,2594.322
459.0,594.236
279.0,3014.779
1000000.0,3466.772
160432.0,3129.207
459.0,594.236
835.0,333.333
279.0,965.156
796.0,333.333
1000000.0,1052.736
835.0,333.333
715.0,727.823
775.0,409.274
1000000.0,2122.753
1000000.0,981.731
616.0,1727.823
279.0,1394.49
114401.0,2187.957
806.0,290.713
459.0,681.192
835.0,274.713
2230.0,1128.923
279.0,965.156
459.0,594.236
279.0,1060.314
835.0,274.713
608.0,2354.49
835.0,242.608
608.0,2549.67
782.0,355.651
279.0,2927.823
130556.0,1213.375
638.0,1268.635
1000000.0,1453.036
715.0,1371.196
835.0,242.608
835.0,333.333
279.0,2927.823
796.0,921.379
715.0,1371.196
773.0,1188.394
279.0,1727.823
765.0,923.129
279.0,2927.823
1379.0,846.242
835.0,333.333
679.0,964.113
507.0,2380.027
459.0,594.236
547.0,2607.124
599.0,1008.69
608.0,2354.49
1091.0,1553.333
767.0,1118.36
459.0,623.902
806.0,422.667
279.0,2016.85
947.0,755.651
279.0,2016.85
835.0,333.333
399.0,836.843
547.0,1407.124
547.0,1407.124
1000000.0,531.634
303.0,1727.823
835.0,274.713
1000000.0,656.177
835.0,274.713
507.0,2380.027
745.0,666.667
715.0,944.69
291.0,1727.823
608.0,2354.49
835.0,1082.608
715.0,1371.196
