inconsistenciesObjective,aestheticObjective
835.0,333.333
859.0,253.611
823.0,212.333
139857.0,9810.805
133146.0,2011.755
950.0,1136.0
835.0,242.608
1198.0,449.686
806.0,422.667
835.0,1449.393
1000000.0,662.36
0.0,3330.049
748.0,214.667
808.0,48.0
1000000.0,1205.965
1000000.0,2164.747
859.0,361.657
844.0,197.046
0.0,3089.118
878.0,137.713
945.0,600.0
852.0,196.333
808.0,1060.0
835.0,166.667
835.0,333.333
767.0,349.333
1379.0,3965.676
856.0,613.333
818.0,710.826
844.0,631.829
866.0,16.0
835.0,333.333
0.0,3330.049
844.0,197.046
0.0,3089.118
835.0,333.333
835.0,333.333
748.0,1028.0
0.0,3930.049
1000000.0,1982.718
844.0,197.046
866.0,16.0
1007.0,1326.998
110.0,3494.339
835.0,333.333
748.0,489.379
859.0,253.611
459.0,530.049
866.0,16.0
835.0,166.667
835.0,1345.333
784.0,422.333
835.0,333.333
1000000.0,476.19
835.0,333.333
835.0,911.387
767.0,285.333
835.0,333.333
0.0,3330.049
835.0,333.333
835.0,441.379
835.0,333.333
