inconsistenciesObjective,aestheticObjective
0.0,5198.83
0.0,5198.83
0.0,4209.164
0.0,4209.164
111.0,2841.074
0.0,3438.095
459.0,1152.409
0.0,4227.122
111.0,2736.209
1000000.0,4657.402
459.0,1201.043
459.0,1260.455
351.0,1030.929
1000000.0,3731.663
111.0,3267.58
459.0,971.429
459.0,2272.455
0.0,3964.083
532.0,1441.285
111.0,4067.58
0.0,3197.164
459.0,1260.455
459.0,1067.71
1000000.0,2350.918
341.0,1544.36
54.0,4611.429
111.0,2841.074
448.0,4912.437
459.0,1260.455
583.0,1758.952
111.0,3257.246
1000000.0,1206.447
459.0,1067.71
111.0,2841.074
459.0,1951.122
459.0,1152.409
0.0,4060.455
26255.0,5883.41
459.0,971.429
459.0,1559.076
0.0,3867.71
0.0,4060.455
583.0,1352.285
459.0,804.762
459.0,1260.455
459.0,1067.71
22977.0,2902.117
459.0,927.122
111.0,2841.074
341.0,1544.36
570.0,1161.442
459.0,971.429
459.0,1152.409
0.0,4053.083
459.0,1591.076
1300.0,4528.128
459.0,1014.802
0.0,3486.191
577.0,1166.135
1000000.0,5034.34
583.0,1352.285
111.0,2841.074
459.0,1260.455
1000000.0,2474.58
111.0,2825.209
459.0,1152.409
0.0,3438.095
459.0,2095.531
1000000.0,1722.003
0.0,4927.122
459.0,943.122
459.0,1319.789
0.0,3727.122
459.0,1715.877
459.0,971.429
0.0,3727.122
540.0,4391.168
0.0,4227.122
111.0,2667.58
111.0,2947.58
0.0,3867.71
459.0,1623.076
0.0,3727.122
0.0,3727.122
459.0,1559.076
0.0,3727.122
459.0,1260.455
128.0,3878.655
1000000.0,1241.623
109.0,3883.71
459.0,1152.409
111.0,2569.542
111.0,2667.58
459.0,1559.076
0.0,4227.122
583.0,1758.952
459.0,1144.923
0.0,4883.229
532.0,1441.285
341.0,2556.36
0.0,3438.095
280.0,4706.191
0.0,3964.083
459.0,927.122
0.0,3089.118
0.0,3089.118
0.0,5889.118
0.0,5889.118
1000000.0,3137.639
4659.0,3137.639
12.0,3369.118
1000000.0,3369.118
1000000.0,3138.069
42.0,3138.069
0.0,3110.805
0.0,3110.805
0.0,5889.118
0.0,5889.118
0.0,6089.118
0.0,6089.118
0.0,6089.118
0.0,6089.118
1000000.0,3109.904
56.0,3109.904
0.0,3689.118
1000000.0,3689.118
1000000.0,3126.508
0.0,3126.508
0.0,6089.118
32.0,6089.118
0.0,6089.118
0.0,6089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
1000000.0,3117.163
0.0,3117.163
0.0,3222.451
1000000.0,3222.451
1000000.0,3176.074
0.0,3176.074
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,3105.118
115.0,3105.118
0.0,4089.118
115.0,4089.118
1000000.0,3136.122
122.0,3136.122
110.0,3255.784
1000000.0,3255.784
1000000.0,3197.164
0.0,3197.164
0.0,3793.403
0.0,3793.403
0.0,4089.118
0.0,4089.118
0.0,4089.118
115.0,4089.118
4.0,4089.118
115.0,4089.118
1000000.0,3157.747
0.0,3157.747
110.0,3255.784
1000000.0,3255.784
1000000.0,3231.975
0.0,3231.975
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,3118.784
0.0,3118.784
144.0,5289.118
0.0,5289.118
116.0,3040.931
0.0,3137.304
110.0,3495.784
1000000.0,3495.784
1000000.0,3378.145
0.0,3378.145
0.0,5090.784
0.0,5090.784
0.0,4101.118
0.0,4101.118
111.0,2667.58
0.0,3438.095
111.0,2667.58
0.0,3993.789
111.0,2667.58
0.0,3867.71
448.0,4912.437
33.0,3998.095
459.0,804.762
111.0,2841.074
111.0,5229.246
459.0,971.429
459.0,971.429
1000000.0,3128.976
459.0,943.122
111.0,2667.58
0.0,3438.095
126622.0,8333.489
459.0,927.122
1000000.0,4485.372
0.0,3867.71
111.0,3099.764
459.0,1148.135
0.0,3727.122
0.0,3330.049
128.0,3878.655
6.0,4221.164
111.0,2667.58
128.0,3878.655
185.0,4375.784
111.0,2667.58
459.0,1018.432
12.0,3860.952
0.0,3867.71
111.0,2841.074
459.0,971.429
109.0,5041.043
0.0,3197.164
0.0,3867.71
111.0,2841.493
459.0,927.122
128.0,4105.094
0.0,4305.175
111.0,3164.78
459.0,971.429
111.0,2667.58
12.0,4611.429
0.0,4827.122
1000000.0,3525.052
0.0,4359.076
459.0,2426.374
142032.0,11532.405
111.0,2934.246
448.0,4942.103
111.0,2751.715
459.0,1093.789
111.0,2841.074
0.0,4807.429
111.0,3849.209
341.0,1544.36
0.0,3438.095
111.0,3257.246
0.0,5021.831
1000000.0,4284.982
111.0,2667.58
111.0,2736.209
0.0,3727.122
0.0,3867.71
0.0,3438.095
0.0,3727.122
341.0,2556.36
110.0,5862.297
0.0,3727.122
111.0,2841.074
1000000.0,3578.32
1000000.0,5145.319
0.0,4227.122
459.0,971.429
1000000.0,4491.284
1000000.0,3423.165
111.0,2841.074
1000000.0,4330.668
111.0,2841.074
54.0,4611.429
0.0,4053.083
111.0,2841.074
341.0,1377.693
459.0,1093.789
459.0,971.429
111.0,2841.074
0.0,3867.71
111.0,2667.58
