inconsistenciesObjective,aestheticObjective
0.0,4181.333
279.0,4181.333
4.0,4181.333
279.0,4181.333
1000000.0,3249.962
0.0,3249.962
289.0,3348.0
1000000.0,3348.0
1000000.0,3324.19
0.0,3324.19
0.0,4181.333
0.0,4181.333
0.0,4181.333
0.0,4181.333
267.0,3211.0
0.0,3211.0
296.0,5381.333
0.0,5381.333
1000000.0,3229.12
359.0,3229.52
0.0,3588.0
1000000.0,3588.0
1000000.0,3470.36
0.0,3470.36
0.0,5183.0
0.0,5183.0
0.0,4193.333
0.0,4193.333
459.0,1333.333
817.0,252.605
1000000.0,935.741
835.0,166.667
817.0,419.272
0.0,4133.333
0.0,3181.333
748.0,322.713
749.0,698.667
12.0,4133.333
817.0,252.605
459.0,788.0
835.0,166.667
817.0,743.409
806.0,589.333
448.0,2280.688
835.0,333.333
6137.0,2417.638
817.0,252.605
459.0,1333.333
796.0,333.333
1000000.0,816.732
817.0,252.605
448.0,2280.688
796.0,441.379
1000000.0,944.109
808.0,156.046
1000000.0,6372.73
130574.0,1748.839
835.0,333.333
817.0,252.605
835.0,333.333
817.0,252.605
459.0,2533.333
0.0,3252.0
806.0,1194.667
0.0,5349.333
835.0,333.333
817.0,252.605
749.0,698.667
738.0,365.333
817.0,252.605
796.0,441.379
1000000.0,498.01
817.0,399.458
12.0,4133.333
619.0,2151.995
835.0,333.333
835.0,333.333
825.0,1600.0
835.0,166.667
835.0,333.333
1000000.0,3308.102
1000000.0,1218.444
835.0,166.667
459.0,1333.333
1000000.0,393.616
611.0,1915.363
847.0,574.713
1000000.0,1714.765
817.0,252.605
1000000.0,465.858
796.0,441.379
1000000.0,1059.296
817.0,252.605
946.0,1432.953
835.0,2335.0
337.0,3133.333
459.0,1420.29
817.0,721.379
459.0,289.118
0.0,4133.333
459.0,289.118
835.0,333.333
1000000.0,6067.599
459.0,1333.333
796.0,441.379
817.0,252.605
796.0,622.36
5314.0,1119.958
501.0,1893.333
1000000.0,3091.006
337.0,3133.333
577.0,380.451
817.0,252.605
806.0,182.667
796.0,333.333
0.0,3466.667
448.0,2280.688
459.0,2533.333
835.0,166.667
471.0,1333.333
1000000.0,3162.016
727.0,956.447
796.0,333.333
459.0,348.451
1000000.0,593.961
471.0,2769.685
459.0,2533.333
471.0,1622.36
